objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
SSTSL2 J193520.59+191411.6,1,0,293.835806,19.236581,54.969529,-0.559362,1,0,7,1,1,1,1,1,2,2,0,0,1,0,0,0,0,72130,73.2,47520,70.37,29350,116.6,15280,77.19,2363,129.8,0,0,0,0,1.11,1.05,1.02,0,0,0,894.4,629.2,225,211.9,18.2,0,0,0,0,N,1,8.817,10.27,33.55,23.08,81.78,30002561,30002561-27507,0,0,5.97,3.65,8.21,4.06,15.02,1245528971,1,293.8357,19.2366,298400,6046,241900,4901,164900,2734,Gaia DR3 1825217137834185984,293.8358694,19.23660361,0,0,33,1.63615E+018,1.82522E+018,1442801461,0.009,0.0106,5.5526,0.0143,388.9254,36.163,36.059,0.014,-2.74,0.014,0.3489,-0.1566,-0.0085,0.0206,-0.0808,-0.0171,0.0478,-0.083,-0.1639,0.0856,498,498,491,7,-3.2761,997.85,0.09,11.008,31,FALSE,1.575,,,,,,,,56,23,0.020398,59,0.01579,142.5,0,0,0.896,1,482,1497530.882,249.493,6002.28,10.248927,0.002761,53,833006,229.135,3635.44,10.536922,0.002806,50,956390,147.042,6504.22,9.796308,0.003783,1.195,0,0,0,0,0,0.740614,0.287994,0.45262,-49.23,0.2,1,31,15,17,115.64,0.51597,0.172158,922.875,3.29,5500,3.5,-0.25,444,7.9911,3.1036,12,9.63186,0.006867,12,,NOT_AVAILABLE,0,0,0.99885,5901.1,5894.6,5910.1,4.1677,4.1643,4.172,-0.2148,-0.2214,-0.2059,178.7524,178.2886,179.1646,0.006,0.0021,0.0117,0.0051,0.0018,0.0099,0.0027,0.0009,0.0054,MARCS,293.8356997,19.23661579,0.224393,0.226519,0.0863,0.230453
SSTSL2 J025613.31+202249.4,0,0,44.055484,20.380395,158.637272,-33.6999,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,21050,13.66,13090,11.83,8920,21.9,4837,20.82,643.8,99.05,0,0,0,0,0,1.02,1.02,1.02,0,0,1370.5,1011.1,359.5,272.9,6.5,0,0,0,0,N,1,0.8972,1.264,4.157,6.454,56.24,40023091,40023091-14,0,0,4.09,3.43,4.09,3.24,20.75,341231596,1,44.05541,20.38052,63390,1168,66800,1354,47510,787.7,Gaia DR3 108389998000633216,44.05562369,20.38025715,0,0,86,1.63615E+018,1.0839E+017,994862811,0.0151,0.0122,6.3991,0.0165,388.7136,71.271,47.464,0.019,-53.168,0.015,0.0277,0.098,-0.2114,0.1498,-0.1829,0.1646,0.173,0.221,-0.0632,0.1983,177,168,177,0,3.3423,340.4,0.07,5.2399,31,TRUE,1.451,,,,,,,,20,13,0.026971,22,0.1327,167.7,0,0,1.183,0,183,171935.6729,55.0707,3122.09,12.598952,0.002777,20,72484.6,71.0473,1020.23,13.187927,0.002986,20,141437,86.6928,1631.47,11.871491,0.003838,1.244,0,0,0,0,0,1.316436,0.588975,0.727461,29.14,0.95,1,9,1,8,17.725,0.33965,0.394355,776.962,6.6,4500,4.5,0,222,,,,11.598707,0.019746,8,,NOT_AVAILABLE,0,0,0.99964,4696.6,4689.3,4702.6,4.5751,4.5731,4.5773,-0.0697,-0.0778,-0.0615,155.968,155.4957,156.5763,0.1599,0.1524,0.1659,0.1232,0.1174,0.1279,0.0648,0.0617,0.0673,PHOENIX,44.05539866,20.38049345,0.302049,0.242753,0.1818,0.684477
SSTSL2 J033417.92-285925.8,0,0,53.574706,-28.9905,225.675002,-54.198757,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,7298,4.156,5072,3.946,3297,7.465,1820,8.324,303.1,50.52,0,0,0,0,0,1.02,1.02,1.02,0,0,1595.6,1190.9,416.5,270.7,6,0,0,0,0,P,1,0.336,0.5568,1.768,3.159,29.23,60095881,60095881-16,1,1,3.82,4.05,4.08,3.92,42.89,181250420,1,53.57466,-28.99049,15520,328.7,16460,379,13320,294.4,Gaia DR3 5057098767251656192,53.57481405,-28.99067715,0,0,156,1.63615E+018,5.0571E+018,1708193742,0.0143,0.0194,9.9096,0.0255,388.6833,49.814,29.542,0.018,-40.109,0.027,-0.3472,0.1163,-0.1311,0.0375,-0.0683,0.0339,-0.0953,0.059,-0.0024,-0.4281,606,0,605,1,0.9981,647.29,0,0,31,FALSE,1.273,,,,,,,,70,29,0.039998,87,0.005519,76.49,0,0,1.028,0,709,14082.85492,6.25617,2251.04,15.31564,0.002797,80,2666.86,8.66765,307.68,16.77354,0.004499,82,17529.5,18.5774,943.593,14.138473,0.003951,1.434,0,2,0,2,0,2.635068,1.4579,1.177168,7.2,4.28,2,37,3,24,9.3531,,,950.208,,3600,4.5,0.25,101,,,,13.513288,0.06017,38,,VARIABLE,0,0,0.992964,3459.4,3457.8,3460.7,4.8542,4.8469,4.8568,-0.1101,-0.1294,-0.1041,101.7114,101.4103,102.0831,0.81,0.8056,0.8153,0.5272,0.5243,0.5307,0.3336,0.3318,0.3357,MARCS,53.57466394,-28.99049889,0.298015,0.437752,-0.4267,0.72281
SSTSL2 J162904.53+423243.2,0,0,247.268893,42.545345,67.073806,43.624563,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,16240,11.51,10370,10.38,6989,22.51,3655,15.18,412.9,45.38,0,0,0,0,0,1.02,0.92,1.02,0,0,1259.6,914.1,271,279.1,9.1,0,0,0,0,P,1,0.7717,1.095,4.409,4.722,26.87,60091101,60091101-3,1,1,7.17,2.81,6.52,3.11,44.37,662763245,1,247.269,42.54529,62060,1315,53550,1036,37840,627.4,Gaia DR3 1405212968815863936,247.2688183,42.54544383,0,0,24,1.63615E+018,1.40521E+018,433519425,0.009,0.01,4.1754,0.0108,387.5049,43.9,-28.484,0.011,33.405,0.014,0.1174,-0.1519,-0.0872,-0.0159,-0.0893,-0.0276,-0.2222,-0.1384,-0.126,0.1537,369,369,368,1,3.0125,811.37,0.079,9.8656,31,TRUE,1.542,,,,,,,,43,27,0.019486,47,0.02168,45.21,0,0,1.113,0,385,269470.9484,55.9021,4820.41,12.111087,0.002765,40,140966,98.334,1433.54,12.465755,0.002891,39,183454,93.9732,1952.2,11.589075,0.00382,1.204,0,0,0,1,0,0.87668,0.354669,0.522012,-45.17,0.85,1,17,3,14,29.456,1.5369,0.044647,853.112,10.15,5250,4,0,440,9.9381,10.95,13,11.378702,0.015921,14,31.58733,NOT_AVAILABLE,0,0,0.999772,5579.3,5568.3,5597.5,4.5247,4.5179,4.5357,-0.1201,-0.131,-0.1017,236.6349,235.9408,237.4219,0.0695,0.0626,0.0806,0.0577,0.0519,0.0669,0.0308,0.0277,0.0358,MARCS,247.2689902,42.54529536,0.17268,0.222023,0.1535,0.4072
SSTSL2 J150926.32-571537.7,1,0,227.359678,-57.26048,320.771446,0.752053,1,0,7,1,1,1,1,1,2,2,2,2,1,0,0,0,0,35920,87.19,22680,67.57,14600,156.5,7426,107.9,1318,29.43,0,0,0,0,0.96,1.02,1.02,0.95,0.92,0.27,384.2,336.3,91.5,91.6,44.8,3,1,0,0,P,-1,10.95,12.56,40.62,31.62,83.88,30002561,30002561-30202,0,0,3.07,2.07,2.88,1.88,58.47,512326324,1,227.3597,-57.26047,134800,2855,120300,2771,84800,1953,Gaia DR3 5880248628445087616,227.3594905,-57.26054249,0,0,138,1.63615E+018,5.88025E+018,21768844,0.0117,0.0119,6.084,0.0158,385.7369,26.447,-23.692,0.016,-11.752,0.016,-0.1164,-0.0783,-0.015,-0.1744,-0.1071,-0.1504,0.1638,-0.0294,0.1707,-0.0635,331,331,328,3,-4.0796,812.14,0.1,11.337,31,TRUE,1.515,,,,,,,,38,20,0.023428,48,0.01271,3.544,0,0,0.843,0,398,493002.1348,354.93,1389.01,11.455245,0.002864,47,243452,481.271,505.853,11.872507,0.00352,47,355479,516.619,688.087,10.870861,0.004096,1.215,0,0,0,0,0,1.001646,0.417262,0.584384,2.56,0.52,1,24,11,15,56.833,2.2927,0.008266,802.951,9.18,5250,3,-0.25,111,12.2962,5.3127,10,10.657856,0.009901,10,,NOT_AVAILABLE,0,0,0.99982,5371.1,5295.8,5385.7,4.4654,4.4507,4.4686,-0.2105,-0.295,-0.1957,163.4457,163.0321,163.822,0.2018,0.1513,0.2124,0.165,0.1234,0.1737,0.0882,0.066,0.0929,MARCS,227.3596852,-57.26049026,0.260888,0.257248,-0.0492,0.42888
SSTSL2 J143849.35+350434.5,0,0,219.705644,35.076264,58.710755,65.768336,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,6005,2.669,4137,2.546,2764,6.135,1526,6.22,280.3,35.03,0,0,0,0,0,0.98,0.98,0.95,0,0,2072.1,1540,398.9,313.4,8,2,0,0,0,P,1,0.204,0.3475,1.126,2.009,22.48,60087831,60087831-64,1,1,8.65,8.25,8.65,7.97,85.25,969065537,1,219.7056,35.07638,12580,301.2,13490,372.7,10870,200.3,Gaia DR3 1287952257033049600,219.7056157,35.07607913,0,0,19,1.63615E+018,1.28795E+018,1093013675,0.0169,0.0221,11.5171,0.0299,385.5528,66.559,1.66,0.02,-66.538,0.031,0.2193,0.0047,0.0812,0.0711,-0.0494,0.0658,0.0089,-0.1469,0.0207,0.2594,606,0,598,8,1.5503,670.83,0.079,1.1211,31,FALSE,1.261,,,,,,,,70,31,0.044017,73,0.01111,47.06,0,0,1.045,0,594,10248.56866,4.2878,2390.17,15.660708,0.002793,69,1786.55,7.99884,223.351,17.208504,0.005605,63,13137.4,16.3532,803.356,14.45162,0.004014,1.456,0,3,0,1,0,2.756884,1.547795,1.209088,29.66,4.5,2,22,3,16,4.4082,,,949.69,,3700,4.5,0.5,101,,,,13.980849,0.097178,25,,NOT_AVAILABLE,0,0,0.992964,,,,,,,,,,,,,,,,,,,,,,,219.7056067,35.07637485,0.324217,0.498207,0.2539,0.67075
SSTSL2 J171256.67+603025.5,0,0,258.236136,60.507087,89.624225,35.412135,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,15280,9.416,10180,8.377,6608,16.39,3577,12.24,532,30.57,0,0,0,0,0,0.98,0.95,0.92,0,0,1465.3,1103.3,378.2,337.9,17.4,0,0,0,0,N,1,0.7151,1.032,3.756,3.711,19.73,60095751,60095751-46,1,1,4.44,4.72,4.59,4.79,49.85,686331850,1,258.2362,60.50708,60420,1224,53510,1133,37570,553.6,Gaia DR3 1437554764045096704,258.236234,60.50703153,0,0,5,1.63615E+018,1.43755E+018,767403308,0.0109,0.0116,4.3415,0.0113,385.2756,10.84,9.719,0.013,-4.8,0.015,0.0092,-0.1253,0.0094,0.0343,0.196,0.0186,-0.2437,0.0427,-0.0108,0.1065,283,283,282,1,3.2612,613.66,0.085,9.5038,31,TRUE,1.535,,,,,,,,33,23,0.020974,38,0.01233,175.4,0,0,1.14,0,304,253377.3807,73.6536,3440.12,12.177947,0.002773,36,131116,154.867,846.631,12.544407,0.003071,35,174904,142.975,1223.32,11.640897,0.003882,1.208,0,0,0,0,0,0.90351,0.36646,0.53705,0.82,1.04,1,16,7,13,28.436,0.47973,0.239713,881.321,11.71,5500,4.5,-0.25,111,,,,11.420507,0.027507,9,27.55227,NOT_AVAILABLE,0,0,0.999826,5528.5,5517.6,5538,4.5393,4.5286,4.5472,-0.1361,-0.145,-0.1263,229.8231,229.0931,232.601,0.0967,0.0903,0.1033,0.08,0.0747,0.0855,0.0427,0.0399,0.0457,MARCS,258.2361462,60.50705287,0.205015,0.239684,0.1024,0.264604
SSTSL2 J122250.45-632230.2,0,0,185.710244,-63.375066,299.734423,-0.680995,1,0,7,1,1,1,1,1,2,2,2,2,0,0,0,0,0,139400,119.6,91920,107.6,57550,208.4,32970,130.3,4448,136,0,0,0,0,0,0.95,0.98,1.02,0.92,0,1047.1,783.7,242.2,233.7,32.7,3,0,0,0,N,1,9.752,10.73,34.2,23.91,79.65,30002561,30002561-27997,0,0,3.84,1.97,4.1,1.84,9.83,918808752,1,185.7103,-63.37503,685500,15150,470300,14300,323000,6842,Gaia DR3 6053779566515435648,185.7100781,-63.37508738,0,0,42,1.63615E+018,6.05378E+018,1127794369,0.0104,0.0105,5.3166,0.0138,385.0997,16.108,-15.287,0.012,-5.079,0.014,0.167,-0.2193,-0.3092,0.0588,-0.016,0.1321,0.1233,0.1837,0.1075,0.3391,414,414,410,4,-7.9632,582.76,0.065,4.4739,31,TRUE,1.65,,,,,,,,47,27,0.021419,55,0.01783,93.87,0,0,0.733,0,464,4747316.274,960.327,4943.44,8.996246,0.002764,52,3007250,1648.62,1824.1,9.143119,0.002853,51,2579450,919.646,2804.83,8.719078,0.003799,1.177,0,0,0,0,0,0.424041,0.146873,0.277168,-8.29,1.44,1,13,7,12,129.69,1.2423,0.067759,988.95,12.09,7250,4,-0.25,555,,,,8.592218,0.010192,6,,NOT_AVAILABLE,0,0,0.998874,7629.7,7606.1,7656.9,4.1,4.0805,4.1164,-0.8387,-0.9032,-0.7156,188.0041,186.3805,189.9979,0.2592,0.2473,0.2723,0.2354,0.2244,0.2473,0.1264,0.1206,0.1327,A,185.7102297,-63.37506481,0.202483,0.221518,0.3261,0.278552
SSTSL2 J083823.73-525732.3,0,0,129.598905,-52.958992,270.107398,-7.05092,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,14740,11.22,9495,9.788,6314,18.76,3627,17.33,371.8,64.1,0,0,0,0,0,0.95,1.02,0.95,0,0,1174,892.4,308.6,248.9,5.8,0,0,0,0,N,1,0.9368,1.223,3.748,5.558,38.48,30002851,30002851-18565,0,0,2.87,3.05,2.88,2.95,19.7,157084333,1,129.5989,-52.95896,46300,938.2,48000,928.3,35190,745.4,Gaia DR3 5318186152694578304,129.5987336,-52.95901739,0,0,54,1.63615E+018,5.31819E+018,771770649,0.013,0.0121,5.3502,0.0139,384.5941,27.787,-24.416,0.018,-13.264,0.014,0.2204,0.2668,-0.0425,-0.0192,0.3642,0.0496,-0.1789,0.0744,-0.145,0.1636,340,178,339,1,0.371,635.94,0.101,10.485,31,FALSE,1.449,,,,,,,,39,25,0.024963,44,0.009851,157.6,0,0,1.013,0,356,124914.8156,33.468,3732.36,12.945832,0.002771,41,52523.1,48.0434,1093.24,13.537666,0.002962,41,102826,73.6735,1395.7,12.217639,0.003859,1.244,0,1,0,0,0,1.320027,0.591834,0.728193,18.41,0.81,1,21,6,17,23.432,-0.16876,0.449222,822.133,9.82,4750,4.5,0,222,13.1423,17.3571,8,11.946484,0.026284,15,,NOT_AVAILABLE,0,0,0.999781,4593.5,4544.2,4619.7,4.5803,4.5406,4.5902,0.1984,0.1238,0.2584,187.3958,186.1714,197.1464,0.0982,0.0449,0.1265,0.0755,0.0344,0.0973,0.0395,0.018,0.0509,MARCS,129.5989137,-52.95895844,0.28362,0.230023,0.1602,0.382857
SSTSL2 J052143.23-730120.7,0,0,80.430144,-73.022427,284.296981,-32.361883,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,15470,12.01,9613,12.21,6237,20.54,3534,12.18,591.9,89.68,0,0,0,0,0,1.02,1.02,1.02,0,0,1154.7,699.4,255.9,295.7,6.6,0,0,0,0,N,1,0.8397,1.178,3.606,5.009,53.32,40019951,40019951-58,0,0,6.75,7.14,7.15,7.13,18.71,177874389,1,80.42986,-73.0225,54500,1205,49980,1151,35420,717.6,Gaia DR3 4651153233134891520,80.43011341,-73.02219437,0,0,29,1.63615E+018,4.65115E+018,1480429190,0.0098,0.0108,4.0009,0.0104,384.3434,69.418,19.285,0.012,66.686,0.013,0.1526,-0.0116,-0.1065,-0.1347,0.1094,-0.0531,-0.4263,0.3526,-0.1356,-0.0128,327,320,324,3,-0.6764,452.4,0.058,3.8639,31,TRUE,1.51,,,,,,,,37,25,0.019049,42,0.02011,178.1,0,0,0.972,0,360,198329.5153,34.2598,5788.98,12.443898,0.002762,42,97386.6,70.2736,1385.82,12.867294,0.002898,41,143878,42.2488,3405.49,11.852912,0.003793,1.216,0,0,0,0,0,1.014382,0.423396,0.590986,22.46,0.63,1,19,6,14,27.685,-0.81467,0.71875,903.881,7.78,5000,3.5,0,111,,,,11.62564,0.013492,13,27.04747,NOT_AVAILABLE,0,0,0.999826,5311.3,5301,5332.2,4.5,4.4865,4.5292,0.1342,0.1226,0.152,246.8953,243.3425,248.197,0.1572,0.1491,0.1714,0.1277,0.1211,0.1394,0.0675,0.064,0.0737,MARCS,80.42981987,-73.02249075,0.200323,0.215113,-0.003,0.838096
SSTSL2 J231930.67+002758.8,0,0,349.877806,0.466336,80.49542,-54.647834,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,15660,6.218,9807,4.703,6819,16.25,3683,12.02,389.7,13.58,0,0,0,0,0,1.02,1.05,1.02,0,0,2312,2002.6,388.2,355.4,28.7,0,0,0,0,P,2,0.4405,0.4109,2.597,0,7.904,60088970,60088970-0,1,1,8.48,8.31,8.32,7.83,346.87,1104074977,1,349.8777,0.466412,38370,742.2,44920,1034,34800,737.2,Gaia DR3 2645235379392748800,349.8779563,0.466197746,0,0,89,1.63615E+018,2.64524E+018,1750054987,0.0181,0.0116,6.632,0.0174,381.0768,73.852,51.38,0.021,-53.049,0.014,0.0161,0.1436,-0.3772,-0.1096,-0.0907,-0.0816,-0.0668,0.0159,-0.27,0.0127,209,0,209,0,1.6369,224.11,0,0,31,FALSE,1.366,,,,,,,,24,13,0.030695,30,0.06411,70.51,0,0,1.08,0,251,64928.08334,21.9293,2960.78,13.656285,0.00278,27,20554.2,24.3002,845.847,14.55629,0.003071,26,64776.7,36.3097,1784,12.719348,0.003828,1.314,0,1,0,0,0,1.836942,0.900004,0.936937,-41.34,1.92,2,14,0,10,14.472,,,1028.656,,3700,4.5,-1,101,,,,12.300808,0.023505,14,15.28026,NOT_AVAILABLE,0,0,0.999245,4288.9,4252.2,4325.6,4.6553,4.6447,4.6709,0.6152,0.5051,0.7454,149.1768,148.0914,150.2844,0.7435,0.7084,0.7794,0.5377,0.5119,0.5639,0.2915,0.2777,0.3056,MARCS,349.8777279,0.466433517,0.349452,0.221973,0.0222,0.73519
SSTSL2 J084057.06-530148.1,0,0,130.237779,-53.030044,270.397785,-6.786701,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,18020,12.08,11910,10.88,7543,18.56,4314,15.94,479.9,61.52,0,0,0,0,0,0.95,1.02,0.95,0,0,1315.1,975.6,346.5,300.8,7.8,2,2,0,0,N,1,0.9281,1.219,3.697,5.538,37.12,30002851,30002851-19286,0,0,5.63,4.05,5.75,3.95,24.13,157172916,1,130.2379,-53.02998,66990,1666,56230,1502,41230,911.4,Gaia DR3 5318495940094574464,130.2377083,-53.03002063,0,0,50,1.63615E+018,5.3185E+018,1059370897,0.0086,0.0084,3.5655,0.0094,378.9337,14.282,-13.852,0.011,-3.479,0.012,0.092,0.0926,-0.0141,0.0683,0.0782,0.078,-0.049,0.129,-0.0073,0.0169,348,348,345,3,-4.0381,495.33,0.053,3.8664,31,TRUE,1.545,,,,,,,,40,26,0.016044,46,0.01153,91.98,0,0,0.848,0,366,306020.1163,55.7897,5485.24,11.972992,0.002762,42,160935,107.065,1503.15,12.321914,0.002882,40,206756,68.6758,3010.61,11.459251,0.003797,1.202,0,0,0,0,0,0.862662,0.348922,0.513741,25.58,0.58,1,11,3,11,20.839,-1.1765,0.844959,849.357,5.08,5500,3.5,0,111,,,,11.279686,0.058386,6,,NOT_AVAILABLE,0,0,0.999591,5699.1,5688.4,5719.2,4.4026,4.3956,4.4142,0.0842,0.0729,0.1065,277.5675,276.7235,278.4537,0.1047,0.0981,0.1181,0.0873,0.0818,0.0985,0.0465,0.0436,0.0525,MARCS,130.2378106,-53.03000517,0.183866,0.184992,0.0103,0.174736
SSTSL2 J192840.65+192737.1,1,0,292.169399,19.460329,54.407428,0.925966,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,175600,192.9,135100,143.4,87240,199.8,48790,122.7,5708,145.6,0,0,0,0,0.27,0.98,1.02,1.02,0,0,764,837.2,385,351,39.2,2,2,0,0,N,1,8.872,10.25,33.24,23.16,82.37,30002561,30002561-29669,0,0,2.79,4.08,4.1,4.07,12.06,1244477456,1,292.1694,19.46037,911200,24340,691200,13370,482600,10670,Gaia DR3 4515612071121351808,292.1694018,19.46023378,0,0,28,1.63615E+018,4.51561E+018,830130557,0.007,0.0095,4.9253,0.013,377.4822,30.764,-3.971,0.012,-30.507,0.013,0.4462,-0.0632,0.0827,-0.0161,0.0361,-0.0238,0.0017,-0.1424,-0.1655,0.1579,684,684,676,8,-5.6954,1086.9,0.066,6.8513,31,TRUE,1.599,,,,,,,,77,21,0.018428,82,0.02329,112.4,0,0,0.848,1,683,5073037.554,619.894,8183.71,8.924196,0.002759,76,2945970,908.936,3241.12,9.165469,0.00281,75,3099020,738.016,4199.12,8.519836,0.003788,1.192,0,0,0,0,0,0.645633,0.241273,0.40436,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.992964,6386.4,6383.6,6389,3.8169,3.8142,3.8193,-0.275,-0.2782,-0.2714,202.174,201.6406,202.7428,0.0959,0.0944,0.0972,0.0833,0.082,0.0845,0.0449,0.0442,0.0456,MARCS,292.1694205,19.46036937,0.192604,0.200223,0.1606,0.342926
SSTSL2 J104003.14+584847.4,0,0,160.013089,58.813189,149.445368,51.0113,1,0,7,1,1,1,1,1,2,2,2,0,0,0,0,0,0,6875,4.107,4704,3.865,3108,7.406,1729,9.225,260.6,43.43,0,0,0,0,0,0.95,0.92,1.02,0,0,1516.3,1135.8,394.6,239.3,6,0,0,0,0,N,1,0.338,0.5974,2.002,3.482,27.55,60095761,60095761-66,1,1,4.78,3.69,6.06,3.95,60.68,814685398,1,160.0132,58.81322,15120,417.8,16170,506.5,13190,243.1,Gaia DR3 855445442552267904,160.012883,58.81322767,0,0,33,1.63615E+018,8.55445E+017,665454797,0.0126,0.015,7.9665,0.0211,377.4649,46.641,-46.638,0.016,-0.461,0.02,0.3916,-0.1232,-0.2185,-0.1157,-0.1136,-0.1318,-0.2079,0.1795,0.0283,0.3697,718,0,717,1,1.7432,782.8,0,0,31,FALSE,1.309,,,,,,,,82,30,0.029974,84,0.0109,46.53,0,0,1.046,0,707,18098.10627,5.90431,3065.24,15.043284,0.002778,72,4346.84,13.5823,320.036,16.243109,0.004393,71,20734.5,16.3135,1271,13.956162,0.003875,1.386,0,2,0,1,0,2.286946,1.199824,1.087122,0.23,3.35,2,34,5,21,9.586,,,992.365,,3600,4.5,-0.25,101,,,,13.377902,0.060573,35,,VARIABLE,0,0,0.997667,,,,,,,,,,,,,,,,,,,,,,,160.0132833,58.81322972,0.26213,0.318034,0.3739,0.408405
SSTSL2 J165900.84-440033.7,1,0,254.753509,-44.00937,342.313882,-0.873895,1,0,7,1,1,1,1,1,2,2,2,0,1,0,0,0,0,175100,205.5,116100,125.5,72960,253.9,40580,122.9,4302,186.2,0,0,0,0,0.96,0.95,0.98,0.95,0,0,771.4,835.6,287.2,319.5,23.1,2,0,0,0,N,1,10.84,12.72,41.39,36.73,109.1,30002561,30002561-28082,0,0,1.79,3.98,1.9,3.85,10.96,555623670,1,254.7536,-44.0094,800200,23580,567500,29800,416100,16100,Gaia DR3 5964518498136304512,254.7535037,-44.00942792,0,0,93,1.63615E+018,5.96452E+018,978688382,0.013,0.0093,5.3908,0.0143,376.377,14.622,-11.764,0.02,-8.684,0.015,-0.0362,-0.0135,-0.2991,-0.0728,-0.0688,-0.0656,-0.6015,-0.1155,0.0851,-0.0194,417,417,412,5,-4.6708,625.47,0.063,4.6348,31,TRUE,1.601,,,,,,,,47,20,0.027655,49,0.009772,91.62,0,0,0.84,0,425,4385446.447,712.295,6156.79,9.082333,0.002761,48,2554380,718.79,3553.72,9.320329,0.002807,45,2666860,829.669,3214.36,8.682896,0.003794,1.191,0,0,0,0,0,0.637433,0.237996,0.399437,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.992964,6558.6,6539.3,6602.4,3.9643,3.9518,4.0067,-0.3019,-0.3226,-0.2424,183.0384,175.0867,185.0043,0.1692,0.1592,0.1895,0.1477,0.1388,0.1655,0.0797,0.0749,0.0893,MARCS,254.7535764,-44.00938932,0.319905,0.244559,-0.0133,0.208939
